"from","to","search","tele"
"MDA","SRB",0,0
"MDA","DEU",0,0
"MDA","EST",0,0
"MDA","PRT",0,0
"MDA","GBR",0,0
"MDA","MKD",5,0
"MDA","BEL",0,0
"MDA","ARM",3,0
"MDA","ALB",0,0
"MDA","ROU",10,0
"MDA","IRL",0,0
"MDA","LTU",0,0
"MDA","NOR",2,0
"MDA","MLT",6,0
"MDA","ISR",0,0
"MDA","CZE",4,0
"MDA","MDA",0,0
"MDA","SMR",0,0
"MDA","SVN",0,0
"MDA","AUS",0,0
"MDA","DNK",0,0
"MDA","AUT",0,0
"MDA","LVA",0,0
"MDA","MNE",0,0
"MDA","GEO",0,0
"MNE","NLD",3,0
"MNE","RUS",7,0
"MNE","ITA",5,0
"MNE","FRA",0,0
"MNE","ISL",6,0
"MNE","CYP",0,0
"MNE","CHE",0,0
"MNE","AZE",0,0
"MNE","BLR",10,0
"MNE","POL",0,0
"MNE","FIN",2,0
"MNE","HUN",0,0
"MNE","HRV",0,0
"MNE","GRC",0,0
"MNE","SWE",4,0
"MNE","ESP",0,0
"MNE","SRB",12,0
"MNE","DEU",0,0
"MNE","EST",0,0
"MNE","PRT",0,0
"MNE","GBR",0,0
"MNE","MKD",8,0
"MNE","BEL",0,0
"MNE","ARM",0,0
"MNE","ALB",1,0
"MNE","ROU",0,0
"MNE","IRL",0,0
"MNE","LTU",0,0
"MNE","NOR",0,0
"MNE","MLT",0,0
"MNE","ISR",0,0
"MNE","CZE",0,0
"MNE","MDA",0,0
"MNE","SMR",0,0
"MNE","SVN",0,0
"MNE","AUS",0,0
"MNE","DNK",0,0
"MNE","AUT",0,0
"MNE","LVA",0,0
"MNE","MNE",0,0
"MNE","GEO",0,0
"NLD","NLD",0,0
"NLD","RUS",10,0
"NLD","ITA",12,0
"NLD","FRA",8,0
"NLD","ISL",2,0
"NLD","CYP",0,0
"NLD","CHE",5,0
"NLD","AZE",6,0
"NLD","BLR",0,0
"NLD","POL",3,0
"NLD","FIN",4,0
"NLD","HUN",0,0
"NLD","HRV",0,0
"NLD","GRC",0,0
"NLD","SWE",1,0
"NLD","ESP",0,0
"NLD","SRB",0,0
"NLD","DEU",0,0
"NLD","EST",0,0
"NLD","PRT",0,0
"NLD","GBR",0,0
"NLD","MKD",0,0
"NLD","BEL",7,0
"NLD","ARM",0,0
"NLD","ALB",0,0
"NLD","ROU",0,0
"NLD","IRL",0,0
"NLD","LTU",0,0
"NLD","NOR",0,0
"NLD","MLT",0,0
"NLD","ISR",0,0
"NLD","CZE",0,0
"NLD","MDA",0,0
"NLD","SMR",0,0
"NLD","SVN",0,0
"NLD","AUS",0,0
"NLD","DNK",0,0
"NLD","AUT",0,0
"NLD","LVA",0,0
"NLD","MNE",0,0
"NLD","GEO",0,0
"NOR","NLD",6,0
"NOR","RUS",1,0
"NOR","ITA",8,0
"NOR","FRA",0,0
"NOR","ISL",12,0
"NOR","CYP",0,0
"NOR","CHE",4,0
"NOR","AZE",7,0
"NOR","BLR",2,0
"NOR","POL",10,0
"NOR","FIN",5,0
"NOR","HUN",0,0
"NOR","HRV",0,0
"NOR","GRC",0,0
"NOR","SWE",3,0
"NOR","ESP",0,0
"NOR","SRB",0,0
"NOR","DEU",0,0
"NOR","EST",0,0
"NOR","PRT",0,0
"NOR","GBR",0,0
"NOR","MKD",0,0
"NOR","BEL",0,0
"NOR","ARM",0,0
"NOR","ALB",0,0
"NOR","ROU",0,0
"NOR","IRL",0,0
"NOR","LTU",0,0
"NOR","NOR",0,0
"NOR","MLT",0,0
"NOR","ISR",0,0
"NOR","CZE",0,0
"NOR","MDA",0,0
"NOR","SMR",0,0
"NOR","SVN",0,0
"NOR","AUS",0,0
"NOR","DNK",0,0
"NOR","AUT",0,0
"NOR","LVA",0,0
"NOR","MNE",0,0
"NOR","GEO",0,0
"POL","NLD",10,0
"POL","RUS",12,0
"POL","ITA",8,0
"POL","FRA",6,0
"POL","ISL",7,0
"POL","CYP",5,0
"POL","CHE",4,0
"POL","AZE",1,0
"POL","BLR",3,0
"POL","POL",0,0
"POL","FIN",0,0
"POL","HUN",0,0
"POL","HRV",0,0
"POL","GRC",0,0
"POL","SWE",0,0
"POL","ESP",0,0
"POL","SRB",0,0
"POL","DEU",0,0
"POL","EST",0,0
"POL","PRT",0,0
"POL","GBR",0,0
"POL","MKD",0,0
"POL","BEL",0,0
"POL","ARM",2,0
"POL","ALB",0,0
"POL","ROU",0,0
"POL","IRL",0,0
"POL","LTU",0,0
"POL","NOR",0,0
"POL","MLT",0,0
"POL","ISR",0,0
"POL","CZE",0,0
"POL","MDA",0,0
"POL","SMR",0,0
"POL","SVN",0,0
"POL","AUS",0,0
"POL","DNK",0,0
"POL","AUT",0,0
"POL","LVA",0,0
"POL","MNE",0,0
"POL","GEO",0,0
"PRT","NLD",12,0
"PRT","RUS",3,0
"PRT","ITA",2,0
"PRT","FRA",10,0
"PRT","ISL",4,0
"PRT","CYP",5,0
"PRT","CHE",7,0
"PRT","AZE",0,0
"PRT","BLR",0,0
"PRT","POL",0,0
"PRT","FIN",0,0
"PRT","HUN",0,0
"PRT","HRV",0,0
"PRT","GRC",0,0
"PRT","SWE",0,0
"PRT","ESP",8,0
"PRT","SRB",0,0
"PRT","DEU",0,0
"PRT","EST",0,0
"PRT","PRT",0,0
"PRT","GBR",0,0
"PRT","MKD",0,0
"PRT","BEL",0,0
"PRT","ARM",0,0
"PRT","ALB",0,0
"PRT","ROU",6,0
"PRT","IRL",0,0
"PRT","LTU",0,0
"PRT","NOR",0,0
"PRT","MLT",0,0
"PRT","ISR",0,0
"PRT","CZE",0,0
"PRT","MDA",0,0
"PRT","SMR",0,0
"PRT","SVN",0,0
"PRT","AUS",1,0
"PRT","DNK",0,0
"PRT","AUT",0,0
"PRT","LVA",0,0
"PRT","MNE",0,0
"PRT","GEO",0,0
"ROU","NLD",6,0
"ROU","RUS",7,0
"ROU","ITA",5,0
"ROU","FRA",10,0
"ROU","ISL",0,0
"ROU","CYP",1,0
"ROU","CHE",0,0
"ROU","AZE",3,0
"ROU","BLR",0,0
"ROU","POL",0,0
"ROU","FIN",0,0
"ROU","HUN",12,0
"ROU","HRV",0,0
"ROU","GRC",2,0
"ROU","SWE",0,0
"ROU","ESP",0,0
"ROU","SRB",0,0
"ROU","DEU",0,0
"ROU","EST",0,0
"ROU","PRT",4,0
"ROU","GBR",0,0
"ROU","MKD",0,0
"ROU","BEL",0,0
"ROU","ARM",0,0
"ROU","ALB",0,0
"ROU","ROU",0,0
"ROU","IRL",0,0
"ROU","LTU",0,0
"ROU","NOR",0,0
"ROU","MLT",0,0
"ROU","ISR",0,0
"ROU","CZE",0,0
"ROU","MDA",8,0
"ROU","SMR",0,0
"ROU","SVN",0,0
"ROU","AUS",0,0
"ROU","DNK",0,0
"ROU","AUT",0,0
"ROU","LVA",0,0
"ROU","MNE",0,0
"ROU","GEO",0,0
"RUS","NLD",12,0
"RUS","RUS",0,0
"RUS","ITA",4,0
"RUS","FRA",8,0
"RUS","ISL",7,0
"RUS","CYP",3,0
"RUS","CHE",2,0
"RUS","AZE",5,0
"RUS","BLR",10,0
"RUS","POL",0,0
"RUS","FIN",0,0
"RUS","HUN",0,0
"RUS","HRV",0,0
"RUS","GRC",0,0
"RUS","SWE",0,0
"RUS","ESP",0,0
"RUS","SRB",0,0
"RUS","DEU",0,0
"RUS","EST",0,0
"RUS","PRT",0,0
"RUS","GBR",0,0
"RUS","MKD",0,0
"RUS","BEL",1,0
"RUS","ARM",6,0
"RUS","ALB",0,0
"RUS","ROU",0,0
"RUS","IRL",0,0
"RUS","LTU",0,0
"RUS","NOR",0,0
"RUS","MLT",0,0
"RUS","ISR",0,0
"RUS","CZE",0,0
"RUS","MDA",0,0
"RUS","SMR",0,0
"RUS","SVN",0,0
"RUS","AUS",0,0
"RUS","DNK",0,0
"RUS","AUT",0,0
"RUS","LVA",0,0
"RUS","MNE",0,0
"RUS","GEO",0,0
"SMR","NLD",0,0
"SMR","RUS",0,0
"SMR","ITA",0,0
"SMR","FRA",0,0
"SMR","ISL",0,0
"SMR","CYP",0,0
"SMR","CHE",0,0
"SMR","AZE",0,0
"SMR","BLR",0,0
"SMR","POL",12,0
"SMR","FIN",0,0
"SMR","HUN",0,0
"SMR","HRV",0,0
"SMR","GRC",0,0
"SMR","SWE",0,0
"SMR","ESP",0,0
"SMR","SRB",0,0
"SMR","DEU",0,0
"SMR","EST",0,0
"SMR","PRT",0,0
"SMR","GBR",0,0
"SMR","MKD",0,0
"SMR","BEL",0,0
"SMR","ARM",0,0
"SMR","ALB",0,0
"SMR","ROU",0,0
"SMR","IRL",0,0
"SMR","LTU",0,0
"SMR","NOR",0,0
"SMR","MLT",0,0
"SMR","ISR",0,0
"SMR","CZE",0,0
"SMR","MDA",0,0
"SMR","SMR",0,0
"SMR","SVN",0,0
"SMR","AUS",0,0
"SMR","DNK",0,0
"SMR","AUT",0,0
"SMR","LVA",0,0
"SMR","MNE",0,0
"SMR","GEO",0,0
"SRB","NLD",4,0
"SRB","RUS",10,0
"SRB","ITA",3,0
"SRB","FRA",8,0
"SRB","ISL",6,0
"SRB","CYP",0,0
"SRB","CHE",0,0
"SRB","AZE",1,0
"SRB","BLR",7,0
"SRB","POL",0,0
"SRB","FIN",0,0
"SRB","HUN",2,0
"SRB","HRV",12,0
"SRB","GRC",0,0
"SRB","SWE",0,0
"SRB","ESP",0,0
"SRB","SRB",0,0
"SRB","DEU",0,0
"SRB","EST",0,0
"SRB","PRT",0,0
"SRB","GBR",0,0
"SRB","MKD",5,0
"SRB","BEL",0,0
"SRB","ARM",0,0
"SRB","ALB",0,0
"SRB","ROU",0,0
"SRB","IRL",0,0
"SRB","LTU",0,0
"SRB","NOR",0,0
"SRB","MLT",0,0
"SRB","ISR",0,0
"SRB","CZE",0,0
"SRB","MDA",0,0
"SRB","SMR",0,0
"SRB","SVN",0,0
"SRB","AUS",0,0
"SRB","DNK",0,0
"SRB","AUT",0,0
"SRB","LVA",0,0
"SRB","MNE",0,0
"SRB","GEO",0,0
"SVN","NLD",8,0
"SVN","RUS",7,0
"SVN","ITA",10,0
"SVN","FRA",4,0
"SVN","ISL",1,0
"SVN","CYP",6,0
"SVN","CHE",0,0
"SVN","AZE",0,0
"SVN","BLR",0,0
"SVN","POL",0,0
"SVN","FIN",5,0
"SVN","HUN",0,0
"SVN","HRV",12,0
"SVN","GRC",0,0
"SVN","SWE",0,0
"SVN","ESP",0,0
"SVN","SRB",0,0
"SVN","DEU",0,0
"SVN","EST",0,0
"SVN","PRT",0,0
"SVN","GBR",0,0
"SVN","MKD",3,0
"SVN","BEL",0,0
"SVN","ARM",0,0
"SVN","ALB",0,0
"SVN","ROU",0,0
"SVN","IRL",0,0
"SVN","LTU",2,0
"SVN","NOR",0,0
"SVN","MLT",0,0
"SVN","ISR",0,0
"SVN","CZE",0,0
"SVN","MDA",0,0
"SVN","SMR",0,0
"SVN","SVN",0,0
"SVN","AUS",0,0
"SVN","DNK",0,0
"SVN","AUT",0,0
"SVN","LVA",0,0
"SVN","MNE",0,0
"SVN","GEO",0,0
"ESP","NLD",12,0
"ESP","RUS",8,0
"ESP","ITA",10,0
"ESP","FRA",6,0
"ESP","ISL",5,0
"ESP","CYP",3,0
"ESP","CHE",7,0
"ESP","AZE",4,0
"ESP","BLR",0,0
"ESP","POL",0,0
"ESP","FIN",0,0
"ESP","HUN",0,0
"ESP","HRV",0,0
"ESP","GRC",0,0
"ESP","SWE",0,0
"ESP","ESP",0,0
"ESP","SRB",0,0
"ESP","DEU",0,0
"ESP","EST",0,0
"ESP","PRT",1,0
"ESP","GBR",0,0
"ESP","MKD",0,0
"ESP","BEL",2,0
"ESP","ARM",0,0
"ESP","ALB",0,0
"ESP","ROU",0,0
"ESP","IRL",0,0
"ESP","LTU",0,0
"ESP","NOR",0,0
"ESP","MLT",0,0
"ESP","ISR",0,0
"ESP","CZE",0,0
"ESP","MDA",0,0
"ESP","SMR",0,0
"ESP","SVN",0,0
"ESP","AUS",0,0
"ESP","DNK",0,0
"ESP","AUT",0,0
"ESP","LVA",0,0
"ESP","MNE",0,0
"ESP","GEO",0,0
"SWE","NLD",10,0
"SWE","RUS",5,0
"SWE","ITA",6,0
"SWE","FRA",1,0
"SWE","ISL",8,0
"SWE","CYP",3,0
"SWE","CHE",7,0
"SWE","AZE",0,0
"SWE","BLR",0,0
"SWE","POL",0,0
"SWE","FIN",4,0
"SWE","HUN",0,0
"SWE","HRV",0,0
"SWE","GRC",0,0
"SWE","SWE",0,0
"SWE","ESP",0,0
"SWE","SRB",0,0
"SWE","DEU",0,0
"SWE","EST",12,0
"SWE","PRT",0,0
"SWE","GBR",0,0
"SWE","MKD",0,0
"SWE","BEL",0,0
"SWE","ARM",0,0
"SWE","ALB",0,0
"SWE","ROU",0,0
"SWE","IRL",0,0
"SWE","LTU",0,0
"SWE","NOR",2,0
"SWE","MLT",0,0
"SWE","ISR",0,0
"SWE","CZE",0,0
"SWE","MDA",0,0
"SWE","SMR",0,0
"SWE","SVN",0,0
"SWE","AUS",0,0
"SWE","DNK",0,0
"SWE","AUT",0,0
"SWE","LVA",0,0
"SWE","MNE",0,0
"SWE","GEO",0,0
"CHE","NLD",8,0
"CHE","RUS",7,0
"CHE","ITA",10,0
"CHE","FRA",12,0
"CHE","ISL",2,0
"CHE","CYP",3,0
"CHE","CHE",0,0
"CHE","AZE",0,0
"CHE","BLR",0,0
"CHE","POL",0,0
"CHE","FIN",0,0
"CHE","HUN",0,0
"CHE","HRV",1,0
"CHE","GRC",0,0
"CHE","SWE",0,0
"CHE","ESP",4,0
"CHE","SRB",0,0
"CHE","DEU",6,0
"CHE","EST",0,0
"CHE","PRT",5,0
"CHE","GBR",0,0
"CHE","MKD",0,0
"CHE","BEL",0,0
"CHE","ARM",0,0
"CHE","ALB",0,0
"CHE","ROU",0,0
"CHE","IRL",0,0
"CHE","LTU",0,0
"CHE","NOR",0,0
"CHE","MLT",0,0
"CHE","ISR",0,0
"CHE","CZE",0,0
"CHE","MDA",0,0
"CHE","SMR",0,0
"CHE","SVN",0,0
"CHE","AUS",0,0
"CHE","DNK",0,0
"CHE","AUT",0,0
"CHE","LVA",0,0
"CHE","MNE",0,0
"CHE","GEO",0,0
"GBR","NLD",10,0
"GBR","RUS",4,0
"GBR","ITA",5,0
"GBR","FRA",3,0
"GBR","ISL",12,0
"GBR","CYP",6,0
"GBR","CHE",0,0
"GBR","AZE",2,0
"GBR","BLR",0,0
"GBR","POL",7,0
"GBR","FIN",8,0
"GBR","HUN",0,0
"GBR","HRV",0,0
"GBR","GRC",1,0
"GBR","SWE",0,0
"GBR","ESP",0,0
"GBR","SRB",0,0
"GBR","DEU",0,0
"GBR","EST",0,0
"GBR","PRT",0,0
"GBR","GBR",0,0
"GBR","MKD",0,0
"GBR","BEL",0,0
"GBR","ARM",0,0
"GBR","ALB",0,0
"GBR","ROU",0,0
"GBR","IRL",0,0
"GBR","LTU",0,0
"GBR","NOR",0,0
"GBR","MLT",0,0
"GBR","ISR",0,0
"GBR","CZE",0,0
"GBR","MDA",0,0
"GBR","SMR",0,0
"GBR","SVN",0,0
"GBR","AUS",0,0
"GBR","DNK",0,0
"GBR","AUT",0,0
"GBR","LVA",0,0
"GBR","MNE",0,0
"GBR","GEO",0,0
